Year,Month,District Code,District Name,Neighborhood Code,Neighborhood Name,Gender,Demand_occupation,Number
2019,October,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,Registered unemployed,697
2019,October,8,Nou Barris,45,Porta,Female,Registered unemployed,660
2019,October,8,Nou Barris,46,el Turó de la Peira,Female,Registered unemployed,441
2019,October,8,Nou Barris,47,Can Peguera,Female,Registered unemployed,61
2019,October,8,Nou Barris,48,la Guineueta,Female,Registered unemployed,495
2019,October,8,Nou Barris,49,Canyelles,Female,Registered unemployed,242
2019,October,8,Nou Barris,50,les Roquetes,Female,Registered unemployed,524
2019,October,8,Nou Barris,51,Verdun,Female,Registered unemployed,401
2019,October,8,Nou Barris,52,la Prosperitat,Female,Registered unemployed,742
2019,October,8,Nou Barris,53,la Trinitat Nova,Female,Registered unemployed,343
2019,October,8,Nou Barris,54,Torre Baró,Female,Registered unemployed,95
2019,October,8,Nou Barris,55,Ciutat Meridiana,Female,Registered unemployed,494
2019,October,8,Nou Barris,56,Vallbona,Female,Registered unemployed,57
2019,October,9,Sant Andreu,57,la Trinitat Vella,Female,Registered unemployed,457
2019,October,9,Sant Andreu,58,Baró de Viver,Female,Registered unemployed,69
2019,October,9,Sant Andreu,59,el Bon Pastor,Female,Registered unemployed,390
2019,October,9,Sant Andreu,60,Sant Andreu,Female,Registered unemployed,1580
2019,October,9,Sant Andreu,61,la Sagrera,Female,Registered unemployed,684
2019,October,9,Sant Andreu,62,el Congrés i els Indians,Female,Registered unemployed,333
2019,October,9,Sant Andreu,63,Navas,Female,Registered unemployed,509
2019,October,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,Registered unemployed,900
2019,October,10,Sant Martí,65,el Clot,Female,Registered unemployed,644
2019,October,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,Registered unemployed,324
2019,October,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,Registered unemployed,223
2019,October,10,Sant Martí,68,el Poblenou,Female,Registered unemployed,761
2019,October,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,Registered unemployed,331
2019,October,10,Sant Martí,70,el Besòs i el Maresme,Female,Registered unemployed,754
2019,October,10,Sant Martí,71,Provençals del Poblenou,Female,Registered unemployed,516
2019,October,10,Sant Martí,72,Sant Martí de Provençals,Female,Registered unemployed,718
2019,October,10,Sant Martí,73,la Verneda i la Pau,Female,Registered unemployed,813
2019,October,99,No consta,99,No consta,Female,Registered unemployed,18
2019,October,1,Ciutat Vella,1,el Raval,Female,Unemployment demand,316
2019,October,1,Ciutat Vella,2,el Barri Gòtic,Female,Unemployment demand,124
2019,October,1,Ciutat Vella,3,la Barceloneta,Female,Unemployment demand,129
2019,October,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,Unemployment demand,179
2019,October,2,Eixample,5,el Fort Pienc,Female,Unemployment demand,187
2019,October,2,Eixample,6,la Sagrada Família,Female,Unemployment demand,329
2019,October,2,Eixample,7,la Dreta de l'Eixample,Female,Unemployment demand,212
2019,October,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,Unemployment demand,215
2019,October,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,Unemployment demand,329
2019,October,2,Eixample,10,Sant Antoni,Female,Unemployment demand,237
2019,October,3,Sants-Montjuïc,11,el Poble Sec,Female,Unemployment demand,266
2019,October,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,Unemployment demand,13
2019,October,3,Sants-Montjuïc,13,la Marina de Port,Female,Unemployment demand,216
2019,October,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,Unemployment demand,68
2019,October,3,Sants-Montjuïc,15,Hostafrancs,Female,Unemployment demand,121
2019,October,3,Sants-Montjuïc,16,la Bordeta,Female,Unemployment demand,142
2019,October,3,Sants-Montjuïc,17,Sants - Badal,Female,Unemployment demand,139
2019,October,3,Sants-Montjuïc,18,Sants,Female,Unemployment demand,278
2019,October,4,Les Corts,19,les Corts,Female,Unemployment demand,274
2019,October,4,Les Corts,20,la Maternitat i Sant Ramon,Female,Unemployment demand,137
2019,October,4,Les Corts,21,Pedralbes,Female,Unemployment demand,35
2019,October,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,Unemployment demand,13
2019,October,5,Sarrià-Sant Gervasi,23,Sarrià,Female,Unemployment demand,73
2019,October,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,Unemployment demand,49
2019,October,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,Unemployment demand,78
2019,October,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,Unemployment demand,167
2019,October,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,Unemployment demand,155
2019,October,6,Gràcia,28,Vallcarca i els Penitents,Female,Unemployment demand,100
2019,October,6,Gràcia,29,el Coll,Female,Unemployment demand,43
2019,October,6,Gràcia,30,la Salut,Female,Unemployment demand,92
2019,October,6,Gràcia,31,la Vila de Gràcia,Female,Unemployment demand,343
2019,October,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,Unemployment demand,226
2019,October,7,Horta-Guinardó,33,el Baix Guinardó,Female,Unemployment demand,177
2019,October,7,Horta-Guinardó,34,Can Baró,Female,Unemployment demand,66
2019,October,7,Horta-Guinardó,35,el Guinardó,Female,Unemployment demand,239
2019,October,7,Horta-Guinardó,36,la Font d'en Fargues,Female,Unemployment demand,75
2019,October,7,Horta-Guinardó,37,el Carmel,Female,Unemployment demand,256
2019,October,7,Horta-Guinardó,38,la Teixonera,Female,Unemployment demand,73
2019,October,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,Unemployment demand,44
2019,October,7,Horta-Guinardó,40,Montbau,Female,Unemployment demand,32
2019,October,7,Horta-Guinardó,41,la Vall d'Hebron,Female,Unemployment demand,34
2019,October,7,Horta-Guinardó,42,la Clota,Female,Unemployment demand,2
2019,October,7,Horta-Guinardó,43,Horta,Female,Unemployment demand,204
2019,October,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,Unemployment demand,186
2019,October,8,Nou Barris,45,Porta,Female,Unemployment demand,183
2019,October,8,Nou Barris,46,el Turó de la Peira,Female,Unemployment demand,114
2019,October,8,Nou Barris,47,Can Peguera,Female,Unemployment demand,16
2019,October,8,Nou Barris,48,la Guineueta,Female,Unemployment demand,141
2019,October,8,Nou Barris,49,Canyelles,Female,Unemployment demand,69
2019,October,8,Nou Barris,50,les Roquetes,Female,Unemployment demand,149
2019,October,8,Nou Barris,51,Verdun,Female,Unemployment demand,114
2019,October,8,Nou Barris,52,la Prosperitat,Female,Unemployment demand,206
2019,October,8,Nou Barris,53,la Trinitat Nova,Female,Unemployment demand,74
2019,October,8,Nou Barris,54,Torre Baró,Female,Unemployment demand,20
2019,October,8,Nou Barris,55,Ciutat Meridiana,Female,Unemployment demand,103
2019,October,8,Nou Barris,56,Vallbona,Female,Unemployment demand,12
2019,October,9,Sant Andreu,57,la Trinitat Vella,Female,Unemployment demand,96
2019,October,9,Sant Andreu,58,Baró de Viver,Female,Unemployment demand,19
2019,October,9,Sant Andreu,59,el Bon Pastor,Female,Unemployment demand,109
2019,October,9,Sant Andreu,60,Sant Andreu,Female,Unemployment demand,442
2019,October,9,Sant Andreu,61,la Sagrera,Female,Unemployment demand,204
2019,October,9,Sant Andreu,62,el Congrés i els Indians,Female,Unemployment demand,99
2019,October,9,Sant Andreu,63,Navas,Female,Unemployment demand,152
2019,October,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,Unemployment demand,280
2019,October,10,Sant Martí,65,el Clot,Female,Unemployment demand,179
2019,October,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,Unemployment demand,81
2019,October,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,Unemployment demand,53
2019,October,10,Sant Martí,68,el Poblenou,Female,Unemployment demand,182
2019,October,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,Unemployment demand,73
2019,October,10,Sant Martí,70,el Besòs i el Maresme,Female,Unemployment demand,168
2019,October,10,Sant Martí,71,Provençals del Poblenou,Female,Unemployment demand,137
2019,October,10,Sant Martí,72,Sant Martí de Provençals,Female,Unemployment demand,207
2019,October,10,Sant Martí,73,la Verneda i la Pau,Female,Unemployment demand,236
2019,October,99,No consta,99,No consta,Female,Unemployment demand,1
2019,November,1,Ciutat Vella,1,el Raval,Male,Registered unemployed,1741
2019,November,1,Ciutat Vella,2,el Barri Gòtic,Male,Registered unemployed,468
2019,November,1,Ciutat Vella,3,la Barceloneta,Male,Registered unemployed,475
2019,November,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,Registered unemployed,658
2019,November,2,Eixample,5,el Fort Pienc,Male,Registered unemployed,535
2019,November,2,Eixample,6,la Sagrada Família,Male,Registered unemployed,872
2019,November,2,Eixample,7,la Dreta de l'Eixample,Male,Registered unemployed,572
2019,November,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,Registered unemployed,597
2019,November,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,Registered unemployed,981
2019,November,2,Eixample,10,Sant Antoni,Male,Registered unemployed,722
2019,November,3,Sants-Montjuïc,11,el Poble Sec,Male,Registered unemployed,1029
2019,November,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,Registered unemployed,52
2019,November,3,Sants-Montjuïc,13,la Marina de Port,Male,Registered unemployed,664
2019,November,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,Registered unemployed,257
2019,November,3,Sants-Montjuïc,15,Hostafrancs,Male,Registered unemployed,304
2019,November,3,Sants-Montjuïc,16,la Bordeta,Male,Registered unemployed,357
2019,November,3,Sants-Montjuïc,17,Sants - Badal,Male,Registered unemployed,368
2019,November,3,Sants-Montjuïc,18,Sants,Male,Registered unemployed,720
2019,November,4,Les Corts,19,les Corts,Male,Registered unemployed,743
2019,November,4,Les Corts,20,la Maternitat i Sant Ramon,Male,Registered unemployed,363
2019,November,4,Les Corts,21,Pedralbes,Male,Registered unemployed,83
2019,November,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,Registered unemployed,45
2019,November,5,Sarrià-Sant Gervasi,23,Sarrià,Male,Registered unemployed,199
2019,November,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,Registered unemployed,172
2019,November,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,Registered unemployed,254
2019,November,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,Registered unemployed,464
2019,November,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,Registered unemployed,420
2019,November,6,Gràcia,28,Vallcarca i els Penitents,Male,Registered unemployed,275
2019,November,6,Gràcia,29,el Coll,Male,Registered unemployed,115
2019,November,6,Gràcia,30,la Salut,Male,Registered unemployed,241
2019,November,6,Gràcia,31,la Vila de Gràcia,Male,Registered unemployed,873
2019,November,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,Registered unemployed,580
2019,November,7,Horta-Guinardó,33,el Baix Guinardó,Male,Registered unemployed,448
2019,November,7,Horta-Guinardó,34,Can Baró,Male,Registered unemployed,173
2019,November,7,Horta-Guinardó,35,el Guinardó,Male,Registered unemployed,679
2019,November,7,Horta-Guinardó,36,la Font d'en Fargues,Male,Registered unemployed,208
2019,November,7,Horta-Guinardó,37,el Carmel,Male,Registered unemployed,711
2019,November,7,Horta-Guinardó,38,la Teixonera,Male,Registered unemployed,228
2019,November,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,Registered unemployed,140
2019,November,7,Horta-Guinardó,40,Montbau,Male,Registered unemployed,101
2019,November,7,Horta-Guinardó,41,la Vall d'Hebron,Male,Registered unemployed,108
2019,November,7,Horta-Guinardó,42,la Clota,Male,Registered unemployed,8
2019,November,7,Horta-Guinardó,43,Horta,Male,Registered unemployed,584
2019,November,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,Registered unemployed,549
2019,November,8,Nou Barris,45,Porta,Male,Registered unemployed,557
2019,November,8,Nou Barris,46,el Turó de la Peira,Male,Registered unemployed,334
2019,November,8,Nou Barris,47,Can Peguera,Male,Registered unemployed,47
2019,November,8,Nou Barris,48,la Guineueta,Male,Registered unemployed,380
2019,November,8,Nou Barris,49,Canyelles,Male,Registered unemployed,185
2019,November,8,Nou Barris,50,les Roquetes,Male,Registered unemployed,402
2019,November,8,Nou Barris,51,Verdun,Male,Registered unemployed,308
2019,November,8,Nou Barris,52,la Prosperitat,Male,Registered unemployed,626
2019,November,8,Nou Barris,53,la Trinitat Nova,Male,Registered unemployed,275
2019,November,8,Nou Barris,54,Torre Baró,Male,Registered unemployed,76
2019,November,8,Nou Barris,55,Ciutat Meridiana,Male,Registered unemployed,398
2019,November,8,Nou Barris,56,Vallbona,Male,Registered unemployed,46
2019,November,9,Sant Andreu,57,la Trinitat Vella,Male,Registered unemployed,369
2019,November,9,Sant Andreu,58,Baró de Viver,Male,Registered unemployed,49
2019,November,9,Sant Andreu,59,el Bon Pastor,Male,Registered unemployed,279
2019,November,9,Sant Andreu,60,Sant Andreu,Male,Registered unemployed,1130
2019,November,9,Sant Andreu,61,la Sagrera,Male,Registered unemployed,522
2019,November,9,Sant Andreu,62,el Congrés i els Indians,Male,Registered unemployed,254
2019,November,9,Sant Andreu,63,Navas,Male,Registered unemployed,393
2019,November,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,Registered unemployed,804
2019,November,10,Sant Martí,65,el Clot,Male,Registered unemployed,530
2019,November,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,Registered unemployed,254
2019,November,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,Registered unemployed,175
2019,November,10,Sant Martí,68,el Poblenou,Male,Registered unemployed,599
2019,November,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,Registered unemployed,283
2019,November,10,Sant Martí,70,el Besòs i el Maresme,Male,Registered unemployed,647
2019,November,10,Sant Martí,71,Provençals del Poblenou,Male,Registered unemployed,416
2019,November,10,Sant Martí,72,Sant Martí de Provençals,Male,Registered unemployed,574
2019,November,10,Sant Martí,73,la Verneda i la Pau,Male,Registered unemployed,650
2019,November,99,No consta,99,No consta,Male,Registered unemployed,9
2019,November,1,Ciutat Vella,1,el Raval,Male,Unemployment demand,442
2019,November,1,Ciutat Vella,2,el Barri Gòtic,Male,Unemployment demand,144
2019,November,1,Ciutat Vella,3,la Barceloneta,Male,Unemployment demand,167
2019,November,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,Unemployment demand,228
2019,November,2,Eixample,5,el Fort Pienc,Male,Unemployment demand,159
2019,November,2,Eixample,6,la Sagrada Família,Male,Unemployment demand,249
2019,November,2,Eixample,7,la Dreta de l'Eixample,Male,Unemployment demand,155
2019,November,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,Unemployment demand,167
2019,November,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,Unemployment demand,281
2019,November,2,Eixample,10,Sant Antoni,Male,Unemployment demand,202
2019,November,3,Sants-Montjuïc,11,el Poble Sec,Male,Unemployment demand,267
2019,November,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,Unemployment demand,16
2019,November,3,Sants-Montjuïc,13,la Marina de Port,Male,Unemployment demand,204
2019,November,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,Unemployment demand,67
2019,November,3,Sants-Montjuïc,15,Hostafrancs,Male,Unemployment demand,83
2019,November,3,Sants-Montjuïc,16,la Bordeta,Male,Unemployment demand,97
2019,November,3,Sants-Montjuïc,17,Sants - Badal,Male,Unemployment demand,113
2019,November,3,Sants-Montjuïc,18,Sants,Male,Unemployment demand,206
2019,November,4,Les Corts,19,les Corts,Male,Unemployment demand,216
2019,November,4,Les Corts,20,la Maternitat i Sant Ramon,Male,Unemployment demand,112
2019,November,4,Les Corts,21,Pedralbes,Male,Unemployment demand,20
2019,November,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,Unemployment demand,11
2019,November,5,Sarrià-Sant Gervasi,23,Sarrià,Male,Unemployment demand,48
2019,November,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,Unemployment demand,43
2019,November,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,Unemployment demand,62
2019,November,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,Unemployment demand,99
2019,November,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,Unemployment demand,111
2019,November,6,Gràcia,28,Vallcarca i els Penitents,Male,Unemployment demand,83
2019,November,6,Gràcia,29,el Coll,Male,Unemployment demand,35
2019,November,6,Gràcia,30,la Salut,Male,Unemployment demand,75
2019,November,6,Gràcia,31,la Vila de Gràcia,Male,Unemployment demand,244
2019,November,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,Unemployment demand,167
2019,November,7,Horta-Guinardó,33,el Baix Guinardó,Male,Unemployment demand,129
2019,November,7,Horta-Guinardó,34,Can Baró,Male,Unemployment demand,54
2019,November,7,Horta-Guinardó,35,el Guinardó,Male,Unemployment demand,185
2019,November,7,Horta-Guinardó,36,la Font d'en Fargues,Male,Unemployment demand,54
2019,November,7,Horta-Guinardó,37,el Carmel,Male,Unemployment demand,184
2019,November,7,Horta-Guinardó,38,la Teixonera,Male,Unemployment demand,62
2019,November,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,Unemployment demand,39
2019,November,7,Horta-Guinardó,40,Montbau,Male,Unemployment demand,28
2019,November,7,Horta-Guinardó,41,la Vall d'Hebron,Male,Unemployment demand,30
2019,November,7,Horta-Guinardó,42,la Clota,Male,Unemployment demand,2
2019,November,7,Horta-Guinardó,43,Horta,Male,Unemployment demand,169
2019,November,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,Unemployment demand,163
2019,November,8,Nou Barris,45,Porta,Male,Unemployment demand,148
2019,November,8,Nou Barris,46,el Turó de la Peira,Male,Unemployment demand,104
2019,November,8,Nou Barris,47,Can Peguera,Male,Unemployment demand,14
2019,November,8,Nou Barris,48,la Guineueta,Male,Unemployment demand,99
2019,November,8,Nou Barris,49,Canyelles,Male,Unemployment demand,48
2019,November,8,Nou Barris,50,les Roquetes,Male,Unemployment demand,105
2019,November,8,Nou Barris,51,Verdun,Male,Unemployment demand,80
2019,November,8,Nou Barris,52,la Prosperitat,Male,Unemployment demand,166
2019,November,8,Nou Barris,53,la Trinitat Nova,Male,Unemployment demand,66
2019,November,8,Nou Barris,54,Torre Baró,Male,Unemployment demand,18
2019,November,8,Nou Barris,55,Ciutat Meridiana,Male,Unemployment demand,95
2019,November,8,Nou Barris,56,Vallbona,Male,Unemployment demand,11
2019,November,9,Sant Andreu,57,la Trinitat Vella,Male,Unemployment demand,88
2019,November,9,Sant Andreu,58,Baró de Viver,Male,Unemployment demand,14
2019,November,9,Sant Andreu,59,el Bon Pastor,Male,Unemployment demand,81
2019,November,9,Sant Andreu,60,Sant Andreu,Male,Unemployment demand,329
2019,November,9,Sant Andreu,61,la Sagrera,Male,Unemployment demand,176
2019,November,9,Sant Andreu,62,el Congrés i els Indians,Male,Unemployment demand,86
2019,November,9,Sant Andreu,63,Navas,Male,Unemployment demand,130
2019,November,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,Unemployment demand,212
2019,November,10,Sant Martí,65,el Clot,Male,Unemployment demand,144
2019,November,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,Unemployment demand,67
2019,November,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,Unemployment demand,43
2019,November,10,Sant Martí,68,el Poblenou,Male,Unemployment demand,150
2019,November,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,Unemployment demand,74
2019,November,10,Sant Martí,70,el Besòs i el Maresme,Male,Unemployment demand,169
2019,November,10,Sant Martí,71,Provençals del Poblenou,Male,Unemployment demand,112
2019,November,10,Sant Martí,72,Sant Martí de Provençals,Male,Unemployment demand,156
2019,November,10,Sant Martí,73,la Verneda i la Pau,Male,Unemployment demand,177
2019,November,99,No consta,99,No consta,Male,Unemployment demand,3
2019,November,1,Ciutat Vella,1,el Raval,Female,Registered unemployed,1353
2019,November,1,Ciutat Vella,2,el Barri Gòtic,Female,Registered unemployed,419
2019,November,1,Ciutat Vella,3,la Barceloneta,Female,Registered unemployed,514
2019,November,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,Registered unemployed,708
2019,November,2,Eixample,5,el Fort Pienc,Female,Registered unemployed,643
2019,November,2,Eixample,6,la Sagrada Família,Female,Registered unemployed,1063
2019,November,2,Eixample,7,la Dreta de l'Eixample,Female,Registered unemployed,686
2019,November,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,Registered unemployed,754
2019,November,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,Registered unemployed,1140
2019,November,2,Eixample,10,Sant Antoni,Female,Registered unemployed,829
2019,November,3,Sants-Montjuïc,11,el Poble Sec,Female,Registered unemployed,1067
2019,November,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,Registered unemployed,45
2019,November,3,Sants-Montjuïc,13,la Marina de Port,Female,Registered unemployed,906
2019,November,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,Registered unemployed,271
2019,November,3,Sants-Montjuïc,15,Hostafrancs,Female,Registered unemployed,384
2019,November,3,Sants-Montjuïc,16,la Bordeta,Female,Registered unemployed,451
2019,November,3,Sants-Montjuïc,17,Sants - Badal,Female,Registered unemployed,472
2019,November,3,Sants-Montjuïc,18,Sants,Female,Registered unemployed,910
2019,November,4,Les Corts,19,les Corts,Female,Registered unemployed,915
2019,November,4,Les Corts,20,la Maternitat i Sant Ramon,Female,Registered unemployed,467
2019,November,4,Les Corts,21,Pedralbes,Female,Registered unemployed,123
2019,November,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,Registered unemployed,47
2019,November,5,Sarrià-Sant Gervasi,23,Sarrià,Female,Registered unemployed,259
2019,November,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,Registered unemployed,184
2019,November,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,Registered unemployed,317
2019,November,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,Registered unemployed,580
2019,November,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,Registered unemployed,514
2019,November,6,Gràcia,28,Vallcarca i els Penitents,Female,Registered unemployed,331
2019,November,6,Gràcia,29,el Coll,Female,Registered unemployed,139
2019,November,6,Gràcia,30,la Salut,Female,Registered unemployed,291
2019,November,6,Gràcia,31,la Vila de Gràcia,Female,Registered unemployed,1080
2019,November,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,Registered unemployed,703
2019,November,7,Horta-Guinardó,33,el Baix Guinardó,Female,Registered unemployed,548
2019,November,7,Horta-Guinardó,34,Can Baró,Female,Registered unemployed,209
2019,November,7,Horta-Guinardó,35,el Guinardó,Female,Registered unemployed,811
2019,November,7,Horta-Guinardó,36,la Font d'en Fargues,Female,Registered unemployed,259
2019,November,7,Horta-Guinardó,37,el Carmel,Female,Registered unemployed,884
2019,November,7,Horta-Guinardó,38,la Teixonera,Female,Registered unemployed,267
2019,November,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,Registered unemployed,161
2019,November,7,Horta-Guinardó,40,Montbau,Female,Registered unemployed,117
2019,November,7,Horta-Guinardó,41,la Vall d'Hebron,Female,Registered unemployed,124
2019,November,7,Horta-Guinardó,42,la Clota,Female,Registered unemployed,9
2019,November,7,Horta-Guinardó,43,Horta,Female,Registered unemployed,753
2019,November,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,Registered unemployed,695
2019,November,8,Nou Barris,45,Porta,Female,Registered unemployed,657
2019,November,8,Nou Barris,46,el Turó de la Peira,Female,Registered unemployed,441
2019,November,8,Nou Barris,47,Can Peguera,Female,Registered unemployed,61
2019,November,8,Nou Barris,48,la Guineueta,Female,Registered unemployed,496
2019,November,8,Nou Barris,49,Canyelles,Female,Registered unemployed,242
2019,November,8,Nou Barris,50,les Roquetes,Female,Registered unemployed,524
2019,November,8,Nou Barris,51,Verdun,Female,Registered unemployed,402
2019,November,8,Nou Barris,52,la Prosperitat,Female,Registered unemployed,738
2019,November,8,Nou Barris,53,la Trinitat Nova,Female,Registered unemployed,350
2019,November,8,Nou Barris,54,Torre Baró,Female,Registered unemployed,97
2019,November,8,Nou Barris,55,Ciutat Meridiana,Female,Registered unemployed,505
2019,November,8,Nou Barris,56,Vallbona,Female,Registered unemployed,59
2019,November,9,Sant Andreu,57,la Trinitat Vella,Female,Registered unemployed,468
2019,November,9,Sant Andreu,58,Baró de Viver,Female,Registered unemployed,68
2019,November,9,Sant Andreu,59,el Bon Pastor,Female,Registered unemployed,384
2019,November,9,Sant Andreu,60,Sant Andreu,Female,Registered unemployed,1554
2019,November,9,Sant Andreu,61,la Sagrera,Female,Registered unemployed,673
2019,November,9,Sant Andreu,62,el Congrés i els Indians,Female,Registered unemployed,328
2019,November,9,Sant Andreu,63,Navas,Female,Registered unemployed,502
2019,November,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,Registered unemployed,904
2019,November,10,Sant Martí,65,el Clot,Female,Registered unemployed,650
2019,November,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,Registered unemployed,327
2019,November,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,Registered unemployed,220
2019,November,10,Sant Martí,68,el Poblenou,Female,Registered unemployed,756
2019,November,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,Registered unemployed,331
2019,November,10,Sant Martí,70,el Besòs i el Maresme,Female,Registered unemployed,757
2019,November,10,Sant Martí,71,Provençals del Poblenou,Female,Registered unemployed,522
2019,November,10,Sant Martí,72,Sant Martí de Provençals,Female,Registered unemployed,728
2019,November,10,Sant Martí,73,la Verneda i la Pau,Female,Registered unemployed,824
2019,November,99,No consta,99,No consta,Female,Registered unemployed,17
2019,November,1,Ciutat Vella,1,el Raval,Female,Unemployment demand,329
2019,November,1,Ciutat Vella,2,el Barri Gòtic,Female,Unemployment demand,118
2019,November,1,Ciutat Vella,3,la Barceloneta,Female,Unemployment demand,133
2019,November,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,Unemployment demand,185
2019,November,2,Eixample,5,el Fort Pienc,Female,Unemployment demand,182
2019,November,2,Eixample,6,la Sagrada Família,Female,Unemployment demand,319
2019,November,2,Eixample,7,la Dreta de l'Eixample,Female,Unemployment demand,208
2019,November,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,Unemployment demand,228
2019,November,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,Unemployment demand,330
2019,November,2,Eixample,10,Sant Antoni,Female,Unemployment demand,241
2019,November,3,Sants-Montjuïc,11,el Poble Sec,Female,Unemployment demand,265
2019,November,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,Unemployment demand,12
2019,November,3,Sants-Montjuïc,13,la Marina de Port,Female,Unemployment demand,210
2019,November,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,Unemployment demand,67
2019,November,3,Sants-Montjuïc,15,Hostafrancs,Female,Unemployment demand,113
2019,November,3,Sants-Montjuïc,16,la Bordeta,Female,Unemployment demand,133
2019,November,3,Sants-Montjuïc,17,Sants - Badal,Female,Unemployment demand,146
2019,November,3,Sants-Montjuïc,18,Sants,Female,Unemployment demand,273
2019,November,4,Les Corts,19,les Corts,Female,Unemployment demand,273
2019,November,4,Les Corts,20,la Maternitat i Sant Ramon,Female,Unemployment demand,144
