Year,District.Code,District.Name,Neighborhood.Code,Neighborhood.Name,Gender,Age,Total
2019,7,Horta-Guinardó,34,Can Baró,Female,25-29,318
2019,7,Horta-Guinardó,35,el Guinardó,Female,25-29,1202
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Female,25-29,217
2019,7,Horta-Guinardó,37,el Carmel,Female,25-29,994
2019,7,Horta-Guinardó,38,la Teixonera,Female,25-29,363
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,25-29,244
2019,7,Horta-Guinardó,40,Montbau,Female,25-29,167
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Female,25-29,137
2019,7,Horta-Guinardó,42,la Clota,Female,25-29,12
2019,7,Horta-Guinardó,43,Horta,Female,25-29,778
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,25-29,709
2019,8,Nou Barris,45,Porta,Female,25-29,830
2019,8,Nou Barris,46,el Turó de la Peira,Female,25-29,554
2019,8,Nou Barris,47,Can Peguera,Female,25-29,74
2019,8,Nou Barris,48,la Guineueta,Female,25-29,382
2019,8,Nou Barris,49,Canyelles,Female,25-29,155
2019,8,Nou Barris,50,les Roquetes,Female,25-29,567
2019,8,Nou Barris,51,Verdun,Female,25-29,400
2019,8,Nou Barris,52,la Prosperitat,Female,25-29,848
2019,8,Nou Barris,53,la Trinitat Nova,Female,25-29,253
2019,8,Nou Barris,54,Torre Baró,Female,25-29,79
2019,8,Nou Barris,55,Ciutat Meridiana,Female,25-29,385
2019,8,Nou Barris,56,Vallbona,Female,25-29,32
2019,9,Sant Andreu,57,la Trinitat Vella,Female,25-29,320
2019,9,Sant Andreu,58,Baró de Viver,Female,25-29,81
2019,9,Sant Andreu,59,el Bon Pastor,Female,25-29,358
2019,9,Sant Andreu,60,Sant Andreu,Female,25-29,1539
2019,9,Sant Andreu,61,la Sagrera,Female,25-29,946
2019,9,Sant Andreu,62,el Congrés i els Indians,Female,25-29,439
2019,9,Sant Andreu,63,Navas,Female,25-29,682
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,25-29,1389
2019,10,Sant Martí,65,el Clot,Female,25-29,852
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,25-29,540
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,25-29,257
2019,10,Sant Martí,68,el Poblenou,Female,25-29,944
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,25-29,274
2019,10,Sant Martí,70,el Besòs i el Maresme,Female,25-29,804
2019,10,Sant Martí,71,Provençals del Poblenou,Female,25-29,672
2019,10,Sant Martí,72,Sant Martí de Provençals,Female,25-29,720
2019,10,Sant Martí,73,la Verneda i la Pau,Female,25-29,813
2019,1,Ciutat Vella,1,el Raval,Female,30-34,2334
2019,1,Ciutat Vella,2,el Barri Gòtic,Female,30-34,986
2019,1,Ciutat Vella,3,la Barceloneta,Female,30-34,767
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,30-34,1378
2019,2,Eixample,5,el Fort Pienc,Female,30-34,1272
2019,2,Eixample,6,la Sagrada Família,Female,30-34,2301
2019,2,Eixample,7,la Dreta de l'Eixample,Female,30-34,1781
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,30-34,1884
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,30-34,2463
2019,2,Eixample,10,Sant Antoni,Female,30-34,1649
2019,3,Sants-Montjuïc,11,el Poble Sec,Female,30-34,1924
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,30-34,41
2019,3,Sants-Montjuïc,13,la Marina de Port,Female,30-34,897
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,30-34,403
2019,3,Sants-Montjuïc,15,Hostafrancs,Female,30-34,749
2019,3,Sants-Montjuïc,16,la Bordeta,Female,30-34,725
2019,3,Sants-Montjuïc,17,Sants - Badal,Female,30-34,980
2019,3,Sants-Montjuïc,18,Sants,Female,30-34,1812
2019,4,Les Corts,19,les Corts,Female,30-34,1559
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Female,30-34,815
2019,4,Les Corts,21,Pedralbes,Female,30-34,277
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,30-34,108
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Female,30-34,608
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,30-34,400
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,30-34,732
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,30-34,1478
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,30-34,1070
2019,6,Gràcia,28,Vallcarca i els Penitents,Female,30-34,565
2019,6,Gràcia,29,el Coll,Female,30-34,238
2019,6,Gràcia,30,la Salut,Female,30-34,504
2019,6,Gràcia,31,la Vila de Gràcia,Female,30-34,2625
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,30-34,1397
2019,7,Horta-Guinardó,33,el Baix Guinardó,Female,30-34,967
2019,7,Horta-Guinardó,34,Can Baró,Female,30-34,373
2019,7,Horta-Guinardó,35,el Guinardó,Female,30-34,1377
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Female,30-34,251
2019,7,Horta-Guinardó,37,el Carmel,Female,30-34,1116
2019,7,Horta-Guinardó,38,la Teixonera,Female,30-34,365
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,30-34,247
2019,7,Horta-Guinardó,40,Montbau,Female,30-34,176
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Female,30-34,159
2019,7,Horta-Guinardó,42,la Clota,Female,30-34,40
2019,7,Horta-Guinardó,43,Horta,Female,30-34,888
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,30-34,799
2019,8,Nou Barris,45,Porta,Female,30-34,864
2019,8,Nou Barris,46,el Turó de la Peira,Female,30-34,527
2019,8,Nou Barris,47,Can Peguera,Female,30-34,66
2019,8,Nou Barris,48,la Guineueta,Female,30-34,402
2019,8,Nou Barris,49,Canyelles,Female,30-34,168
2019,8,Nou Barris,50,les Roquetes,Female,30-34,631
2019,8,Nou Barris,51,Verdun,Female,30-34,475
2019,8,Nou Barris,52,la Prosperitat,Female,30-34,842
2019,8,Nou Barris,53,la Trinitat Nova,Female,30-34,257
2019,8,Nou Barris,54,Torre Baró,Female,30-34,103
2019,8,Nou Barris,55,Ciutat Meridiana,Female,30-34,407
2019,8,Nou Barris,56,Vallbona,Female,30-34,41
2019,9,Sant Andreu,57,la Trinitat Vella,Female,30-34,336
2019,9,Sant Andreu,58,Baró de Viver,Female,30-34,77
2019,9,Sant Andreu,59,el Bon Pastor,Female,30-34,371
2019,9,Sant Andreu,60,Sant Andreu,Female,30-34,1801
2019,9,Sant Andreu,61,la Sagrera,Female,30-34,1013
2019,9,Sant Andreu,62,el Congrés i els Indians,Female,30-34,511
2019,9,Sant Andreu,63,Navas,Female,30-34,771
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,30-34,1600
2019,10,Sant Martí,65,el Clot,Female,30-34,983
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,30-34,638
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,30-34,257
2019,10,Sant Martí,68,el Poblenou,Female,30-34,1284
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,30-34,484
2019,10,Sant Martí,70,el Besòs i el Maresme,Female,30-34,832
2019,10,Sant Martí,71,Provençals del Poblenou,Female,30-34,768
2019,10,Sant Martí,72,Sant Martí de Provençals,Female,30-34,770
2019,10,Sant Martí,73,la Verneda i la Pau,Female,30-34,799
2019,1,Ciutat Vella,1,el Raval,Female,35-39,1973
2019,1,Ciutat Vella,2,el Barri Gòtic,Female,35-39,748
2019,1,Ciutat Vella,3,la Barceloneta,Female,35-39,694
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,35-39,1123
2019,2,Eixample,5,el Fort Pienc,Female,35-39,1368
2019,2,Eixample,6,la Sagrada Família,Female,35-39,2102
2019,2,Eixample,7,la Dreta de l'Eixample,Female,35-39,1651
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,35-39,1671
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,35-39,2227
2019,2,Eixample,10,Sant Antoni,Female,35-39,1538
2019,3,Sants-Montjuïc,11,el Poble Sec,Female,35-39,2039
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,35-39,43
2019,3,Sants-Montjuïc,13,la Marina de Port,Female,35-39,1068
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,35-39,418
2019,3,Sants-Montjuïc,15,Hostafrancs,Female,35-39,695
2019,3,Sants-Montjuïc,16,la Bordeta,Female,35-39,785
2019,3,Sants-Montjuïc,17,Sants - Badal,Female,35-39,994
2019,3,Sants-Montjuïc,18,Sants,Female,35-39,1851
2019,4,Les Corts,19,les Corts,Female,35-39,1682
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Female,35-39,834
2019,4,Les Corts,21,Pedralbes,Female,35-39,339
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,35-39,156
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Female,35-39,781
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,35-39,498
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,35-39,780
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,35-39,1454
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,35-39,1135
2019,6,Gràcia,28,Vallcarca i els Penitents,Female,35-39,581
2019,6,Gràcia,29,el Coll,Female,35-39,288
2019,6,Gràcia,30,la Salut,Female,35-39,554
2019,6,Gràcia,31,la Vila de Gràcia,Female,35-39,2619
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,35-39,1543
2019,7,Horta-Guinardó,33,el Baix Guinardó,Female,35-39,1016
2019,7,Horta-Guinardó,34,Can Baró,Female,35-39,371
2019,7,Horta-Guinardó,35,el Guinardó,Female,35-39,1517
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Female,35-39,294
2019,7,Horta-Guinardó,37,el Carmel,Female,35-39,1219
2019,7,Horta-Guinardó,38,la Teixonera,Female,35-39,425
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,35-39,239
2019,7,Horta-Guinardó,40,Montbau,Female,35-39,150
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Female,35-39,185
2019,7,Horta-Guinardó,42,la Clota,Female,35-39,41
2019,7,Horta-Guinardó,43,Horta,Female,35-39,926
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,35-39,913
2019,8,Nou Barris,45,Porta,Female,35-39,1030
2019,8,Nou Barris,46,el Turó de la Peira,Female,35-39,626
2019,8,Nou Barris,47,Can Peguera,Female,35-39,68
2019,8,Nou Barris,48,la Guineueta,Female,35-39,482
2019,8,Nou Barris,49,Canyelles,Female,35-39,211
2019,8,Nou Barris,50,les Roquetes,Female,35-39,671
2019,8,Nou Barris,51,Verdun,Female,35-39,506
2019,8,Nou Barris,52,la Prosperitat,Female,35-39,1021
2019,8,Nou Barris,53,la Trinitat Nova,Female,35-39,302
2019,8,Nou Barris,54,Torre Baró,Female,35-39,105
2019,8,Nou Barris,55,Ciutat Meridiana,Female,35-39,403
2019,8,Nou Barris,56,Vallbona,Female,35-39,49
2019,9,Sant Andreu,57,la Trinitat Vella,Female,35-39,414
2019,9,Sant Andreu,58,Baró de Viver,Female,35-39,102
2019,9,Sant Andreu,59,el Bon Pastor,Female,35-39,467
2019,9,Sant Andreu,60,Sant Andreu,Female,35-39,2160
2019,9,Sant Andreu,61,la Sagrera,Female,35-39,1180
2019,9,Sant Andreu,62,el Congrés i els Indians,Female,35-39,569
2019,9,Sant Andreu,63,Navas,Female,35-39,782
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,35-39,1620
2019,10,Sant Martí,65,el Clot,Female,35-39,997
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,35-39,689
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,35-39,283
2019,10,Sant Martí,68,el Poblenou,Female,35-39,1500
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,35-39,681
2019,10,Sant Martí,70,el Besòs i el Maresme,Female,35-39,896
2019,10,Sant Martí,71,Provençals del Poblenou,Female,35-39,889
2019,10,Sant Martí,72,Sant Martí de Provençals,Female,35-39,866
2019,10,Sant Martí,73,la Verneda i la Pau,Female,35-39,925
2019,1,Ciutat Vella,1,el Raval,Female,40-44,1713
2019,1,Ciutat Vella,2,el Barri Gòtic,Female,40-44,631
2019,1,Ciutat Vella,3,la Barceloneta,Female,40-44,544
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,40-44,932
2019,2,Eixample,5,el Fort Pienc,Female,40-44,1317
2019,2,Eixample,6,la Sagrada Família,Female,40-44,1983
2019,2,Eixample,7,la Dreta de l'Eixample,Female,40-44,1707
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,40-44,1640
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,40-44,2182
2019,2,Eixample,10,Sant Antoni,Female,40-44,1501
2019,3,Sants-Montjuïc,11,el Poble Sec,Female,40-44,1760
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,40-44,36
2019,3,Sants-Montjuïc,13,la Marina de Port,Female,40-44,1216
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,40-44,365
2019,3,Sants-Montjuïc,15,Hostafrancs,Female,40-44,660
2019,3,Sants-Montjuïc,16,la Bordeta,Female,40-44,739
2019,3,Sants-Montjuïc,17,Sants - Badal,Female,40-44,941
2019,3,Sants-Montjuïc,18,Sants,Female,40-44,1684
2019,4,Les Corts,19,les Corts,Female,40-44,1708
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Female,40-44,882
2019,4,Les Corts,21,Pedralbes,Female,40-44,451
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,40-44,206
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Female,40-44,1002
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,40-44,596
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,40-44,940
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,40-44,1717
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,40-44,1171
2019,6,Gràcia,28,Vallcarca i els Penitents,Female,40-44,663
2019,6,Gràcia,29,el Coll,Female,40-44,371
2019,6,Gràcia,30,la Salut,Female,40-44,525
2019,6,Gràcia,31,la Vila de Gràcia,Female,40-44,2352
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,40-44,1374
2019,7,Horta-Guinardó,33,el Baix Guinardó,Female,40-44,1012
2019,7,Horta-Guinardó,34,Can Baró,Female,40-44,343
2019,7,Horta-Guinardó,35,el Guinardó,Female,40-44,1606
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Female,40-44,386
2019,7,Horta-Guinardó,37,el Carmel,Female,40-44,1401
2019,7,Horta-Guinardó,38,la Teixonera,Female,40-44,494
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,40-44,243
2019,7,Horta-Guinardó,40,Montbau,Female,40-44,177
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Female,40-44,197
2019,7,Horta-Guinardó,42,la Clota,Female,40-44,34
2019,7,Horta-Guinardó,43,Horta,Female,40-44,1096
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,40-44,1061
2019,8,Nou Barris,45,Porta,Female,40-44,1205
2019,8,Nou Barris,46,el Turó de la Peira,Female,40-44,617
2019,8,Nou Barris,47,Can Peguera,Female,40-44,84
2019,8,Nou Barris,48,la Guineueta,Female,40-44,612
2019,8,Nou Barris,49,Canyelles,Female,40-44,225
2019,8,Nou Barris,50,les Roquetes,Female,40-44,644
2019,8,Nou Barris,51,Verdun,Female,40-44,521
2019,8,Nou Barris,52,la Prosperitat,Female,40-44,1056
2019,8,Nou Barris,53,la Trinitat Nova,Female,40-44,306
2019,8,Nou Barris,54,Torre Baró,Female,40-44,118
2019,8,Nou Barris,55,Ciutat Meridiana,Female,40-44,450
2019,8,Nou Barris,56,Vallbona,Female,40-44,87
2019,9,Sant Andreu,57,la Trinitat Vella,Female,40-44,437
2019,9,Sant Andreu,58,Baró de Viver,Female,40-44,100
2019,9,Sant Andreu,59,el Bon Pastor,Female,40-44,639
2019,9,Sant Andreu,60,Sant Andreu,Female,40-44,2650
2019,9,Sant Andreu,61,la Sagrera,Female,40-44,1178
2019,9,Sant Andreu,62,el Congrés i els Indians,Female,40-44,579
2019,9,Sant Andreu,63,Navas,Female,40-44,888
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,40-44,1557
2019,10,Sant Martí,65,el Clot,Female,40-44,1024
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,40-44,656
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,40-44,367
2019,10,Sant Martí,68,el Poblenou,Female,40-44,1742
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,40-44,750
2019,10,Sant Martí,70,el Besòs i el Maresme,Female,40-44,864
2019,10,Sant Martí,71,Provençals del Poblenou,Female,40-44,947
2019,10,Sant Martí,72,Sant Martí de Provençals,Female,40-44,1048
2019,10,Sant Martí,73,la Verneda i la Pau,Female,40-44,1128
2019,1,Ciutat Vella,1,el Raval,Female,45-49,1606
2019,1,Ciutat Vella,2,el Barri Gòtic,Female,45-49,484
2019,1,Ciutat Vella,3,la Barceloneta,Female,45-49,431
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,45-49,755
2019,2,Eixample,5,el Fort Pienc,Female,45-49,1101
2019,2,Eixample,6,la Sagrada Família,Female,45-49,1778
2019,2,Eixample,7,la Dreta de l'Eixample,Female,45-49,1584
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,45-49,1440
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,45-49,1919
2019,2,Eixample,10,Sant Antoni,Female,45-49,1342
2019,3,Sants-Montjuïc,11,el Poble Sec,Female,45-49,1442
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,45-49,38
2019,3,Sants-Montjuïc,13,la Marina de Port,Female,45-49,1240
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,45-49,353
2019,3,Sants-Montjuïc,15,Hostafrancs,Female,45-49,575
2019,3,Sants-Montjuïc,16,la Bordeta,Female,45-49,669
2019,3,Sants-Montjuïc,17,Sants - Badal,Female,45-49,868
2019,3,Sants-Montjuïc,18,Sants,Female,45-49,1568
2019,4,Les Corts,19,les Corts,Female,45-49,1581
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Female,45-49,838
2019,4,Les Corts,21,Pedralbes,Female,45-49,478
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,45-49,225
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Female,45-49,1005
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,45-49,668
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,45-49,1067
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,45-49,1901
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,45-49,1175
2019,6,Gràcia,28,Vallcarca i els Penitents,Female,45-49,638
2019,6,Gràcia,29,el Coll,Female,45-49,297
2019,6,Gràcia,30,la Salut,Female,45-49,468
2019,6,Gràcia,31,la Vila de Gràcia,Female,45-49,1900
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,45-49,1190
2019,7,Horta-Guinardó,33,el Baix Guinardó,Female,45-49,936
2019,7,Horta-Guinardó,34,Can Baró,Female,45-49,337
2019,7,Horta-Guinardó,35,el Guinardó,Female,45-49,1427
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Female,45-49,406
2019,7,Horta-Guinardó,37,el Carmel,Female,45-49,1271
2019,7,Horta-Guinardó,38,la Teixonera,Female,45-49,499
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,45-49,293
2019,7,Horta-Guinardó,40,Montbau,Female,45-49,175
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Female,45-49,225
2019,7,Horta-Guinardó,42,la Clota,Female,45-49,29
2019,7,Horta-Guinardó,43,Horta,Female,45-49,1071
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,45-49,970
2019,8,Nou Barris,45,Porta,Female,45-49,1056
2019,8,Nou Barris,46,el Turó de la Peira,Female,45-49,585
2019,8,Nou Barris,47,Can Peguera,Female,45-49,73
2019,8,Nou Barris,48,la Guineueta,Female,45-49,630
2019,8,Nou Barris,49,Canyelles,Female,45-49,257
2019,8,Nou Barris,50,les Roquetes,Female,45-49,601
2019,8,Nou Barris,51,Verdun,Female,45-49,547
2019,8,Nou Barris,52,la Prosperitat,Female,45-49,1059
2019,8,Nou Barris,53,la Trinitat Nova,Female,45-49,298
2019,8,Nou Barris,54,Torre Baró,Female,45-49,133
2019,8,Nou Barris,55,Ciutat Meridiana,Female,45-49,373
2019,8,Nou Barris,56,Vallbona,Female,45-49,47
2019,9,Sant Andreu,57,la Trinitat Vella,Female,45-49,386
2019,9,Sant Andreu,58,Baró de Viver,Female,45-49,105
2019,9,Sant Andreu,59,el Bon Pastor,Female,45-49,616
2019,9,Sant Andreu,60,Sant Andreu,Female,45-49,2372
2019,9,Sant Andreu,61,la Sagrera,Female,45-49,1098
2019,9,Sant Andreu,62,el Congrés i els Indians,Female,45-49,575
2019,9,Sant Andreu,63,Navas,Female,45-49,837
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,45-49,1355
2019,10,Sant Martí,65,el Clot,Female,45-49,1073
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,45-49,528
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,45-49,354
2019,10,Sant Martí,68,el Poblenou,Female,45-49,1597
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,45-49,679
2019,10,Sant Martí,70,el Besòs i el Maresme,Female,45-49,797
2019,10,Sant Martí,71,Provençals del Poblenou,Female,45-49,818
2019,10,Sant Martí,72,Sant Martí de Provençals,Female,45-49,1058
2019,10,Sant Martí,73,la Verneda i la Pau,Female,45-49,1068
2019,1,Ciutat Vella,1,el Raval,Female,50-54,1328
2019,1,Ciutat Vella,2,el Barri Gòtic,Female,50-54,429
2019,1,Ciutat Vella,3,la Barceloneta,Female,50-54,428
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,50-54,685
2019,2,Eixample,5,el Fort Pienc,Female,50-54,1080
2019,2,Eixample,6,la Sagrada Família,Female,50-54,1878
2019,2,Eixample,7,la Dreta de l'Eixample,Female,50-54,1463
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,50-54,1479
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,50-54,1931
2019,2,Eixample,10,Sant Antoni,Female,50-54,1361
2019,3,Sants-Montjuïc,11,el Poble Sec,Female,50-54,1377
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,50-54,42
2019,3,Sants-Montjuïc,13,la Marina de Port,Female,50-54,1309
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,50-54,387
2019,3,Sants-Montjuïc,15,Hostafrancs,Female,50-54,528
2019,3,Sants-Montjuïc,16,la Bordeta,Female,50-54,729
2019,3,Sants-Montjuïc,17,Sants - Badal,Female,50-54,887
2019,3,Sants-Montjuïc,18,Sants,Female,50-54,1477
2019,4,Les Corts,19,les Corts,Female,50-54,1537
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Female,50-54,774
2019,4,Les Corts,21,Pedralbes,Female,50-54,427
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,50-54,190
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Female,50-54,936
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,50-54,679
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,50-54,968
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,50-54,1889
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,50-54,1138
2019,6,Gràcia,28,Vallcarca i els Penitents,Female,50-54,585
2019,6,Gràcia,29,el Coll,Female,50-54,293
2019,6,Gràcia,30,la Salut,Female,50-54,423
2019,6,Gràcia,31,la Vila de Gràcia,Female,50-54,1675
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,50-54,1202
2019,7,Horta-Guinardó,33,el Baix Guinardó,Female,50-54,893
2019,7,Horta-Guinardó,34,Can Baró,Female,50-54,324
2019,7,Horta-Guinardó,35,el Guinardó,Female,50-54,1408
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Female,50-54,365
2019,7,Horta-Guinardó,37,el Carmel,Female,50-54,1174
2019,7,Horta-Guinardó,38,la Teixonera,Female,50-54,458
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,50-54,257
2019,7,Horta-Guinardó,40,Montbau,Female,50-54,250
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Female,50-54,237
2019,7,Horta-Guinardó,42,la Clota,Female,50-54,27
2019,7,Horta-Guinardó,43,Horta,Female,50-54,1066
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,50-54,992
2019,8,Nou Barris,45,Porta,Female,50-54,1002
2019,8,Nou Barris,46,el Turó de la Peira,Female,50-54,629
2019,8,Nou Barris,47,Can Peguera,Female,50-54,106
2019,8,Nou Barris,48,la Guineueta,Female,50-54,597
2019,8,Nou Barris,49,Canyelles,Female,50-54,260
